MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Lot_Shape,Land_Contour,Lot_Config,Neighborhood,Condition_1,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Qual,Exter_Cond,Foundation,Bsmt_Qual,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,First_Flr_SF,Second_Flr_SF,Low_Qual_Fin_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,Kitchen_Qual,Fireplaces,Fireplace_Qu,Garage_Type,Garage_Finish,Garage_Area,Garage_Qual,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Year_Sold,Sale_Type,Sale_Condition
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',0.0,11929.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Northridge',b'Norm',b'OneFam',b'Two_Story',7,6,1995.0,1995.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',466.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1242.0,1242.0,4,1251.0,1250.0,0.0,2501.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,3,b'Attchd',b'RFn',751.0,3,192.0,87.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',91.0,10437.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'One_Story',7,5,1995.0,1995.0,b'Hip',b'MetalSd',b'MetalSd',b'BrkFace',660.0,2,3,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,413.0,2109.0,4,2113.0,0.0,0.0,2113.0,1.0,0.0,2.0,1.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',839.0,3,236.0,46.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',96.0,10542.0,b'Regular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',6,4,1993.0,1994.0,b'Hip',b'Wd Sdng',b'ImStucc',b'BrkFace',651.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,138.0,1311.0,4,1325.0,1093.0,0.0,2418.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,3,b'Attchd',b'RFn',983.0,3,250.0,154.0,216.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',91.0,10010.0,b'Regular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',6,4,1993.0,1994.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',320.0,2,2,b'PConc',4,3,3,b'BLQ',2.0,b'GLQ',852.0,0.0,1080.0,4,1108.0,1089.0,0.0,2197.0,1.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'Attchd',b'Fin',783.0,3,385.0,99.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',81.0,10944.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Northridge',b'Norm',b'OneFam',b'Two_Story',6,4,1994.0,1994.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',448.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,223.0,1223.0,4,1223.0,904.0,0.0,2127.0,1.0,0.0,2.0,1.0,3.0,1.0,3,2.0,3,b'Attchd',b'RFn',525.0,3,171.0,132.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',91.0,14303.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Northridge',b'Norm',b'OneFam',b'One_Story',7,4,1994.0,1994.0,b'Hip',b'HdBoard',b'HdBoard',b'BrkFace',554.0,2,2,b'PConc',4,3,4,b'GLQ',3.0,b'Unf',0.0,672.0,1986.0,4,1987.0,0.0,0.0,1987.0,1.0,0.0,2.0,0.0,2.0,1.0,3,1.0,3,b'Attchd',b'Fin',691.0,3,262.0,36.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',92.0,11932.0,b'Regular',b'Lvl',b'FR2',b'Somerset',b'Feedr',b'OneFam',b'One_Story',7,4,2007.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',186.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1580.0,1580.0,4,1580.0,0.0,0.0,1580.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',830.0,3,0.0,24.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'ConLD',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',86.0,14598.0,b'Slightly_Irregular',b'Lvl',b'CulDSac',b'Somerset',b'Feedr',b'OneFam',b'Two_Story',5,4,2007.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',74.0,2,2,b'PConc',4,3,2,b'Unf',7.0,b'Unf',0.0,894.0,894.0,4,894.0,1039.0,0.0,1933.0,0.0,0.0,2.0,1.0,4.0,1.0,3,1.0,4,b'BuiltIn',b'Fin',668.0,3,100.0,18.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',75.0,11957.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Somerset',b'RRAn',b'OneFam',b'One_Story',7,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',53.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1550.0,1574.0,4,1574.0,0.0,0.0,1574.0,0.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'RFn',824.0,3,144.0,104.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',74.0,13253.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Somerset',b'RRAn',b'OneFam',b'One_Story',6,4,2006.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',128.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,482.0,1578.0,3,1578.0,0.0,0.0,1578.0,1.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'Unf',642.0,3,0.0,26.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',75.0,14587.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',8,4,2008.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',284.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1498.0,1498.0,4,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,4,1.0,4,b'Attchd',b'Fin',592.0,3,0.0,174.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',78.0,10206.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',7,4,2007.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',468.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1530.0,1563.0,4,1563.0,0.0,0.0,1563.0,0.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'RFn',758.0,3,144.0,99.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',91.0,12274.0,b'Slightly_Irregular',b'Lvl',b'FR2',b'Somerset',b'Norm',b'OneFam',b'One_Story',6,4,2008.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',256.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1417.0,1417.0,4,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,4,0.0,0,b'Attchd',b'RFn',554.0,3,0.0,60.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',73.0,9801.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',7,4,2007.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',156.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1341.0,1341.0,4,1341.0,520.0,0.0,1861.0,0.0,0.0,3.0,0.0,3.0,1.0,3,1.0,4,b'BuiltIn',b'RFn',851.0,3,144.0,60.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',80.0,9428.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',7,4,2007.0,2008.0,b'Hip',b'VinylSd',b'VinylSd',b'Stone',310.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,226.0,955.0,4,955.0,919.0,0.0,1874.0,1.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',880.0,3,168.0,108.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',87.0,10037.0,b'Regular',b'Lvl',b'Corner',b'Somerset',b'Feedr',b'OneFam',b'One_Story',7,4,2006.0,2007.0,b'Hip',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,794.0,1460.0,4,1460.0,0.0,0.0,1460.0,0.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',480.0,3,0.0,20.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',72.0,8640.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',7,4,2007.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,1339.0,1363.0,4,1372.0,0.0,0.0,1372.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',588.0,3,192.0,113.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',72.0,8640.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',6,4,2007.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',5,3,1,b'Unf',7.0,b'Unf',0.0,1372.0,1372.0,4,1372.0,0.0,0.0,1372.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',529.0,3,0.0,140.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',95.0,11639.0,b'Regular',b'Lvl',b'Corner',b'Somerset',b'Norm',b'OneFam',b'One_Story',6,4,2007.0,2008.0,b'Gable',b'CemntBd',b'CmentBd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1428.0,1428.0,4,1428.0,0.0,0.0,1428.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',480.0,3,0.0,120.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',75.0,9803.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',6,4,2005.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,466.0,866.0,3,866.0,902.0,0.0,1768.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',603.0,3,0.0,108.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',75.0,9375.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',7,4,2003.0,2004.0,b'Hip',b'VinylSd',b'VinylSd',b'BrkFace',768.0,2,2,b'PConc',5,3,1,b'Unf',7.0,b'Unf',0.0,1053.0,1053.0,4,1053.0,939.0,0.0,1992.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'RFn',648.0,3,140.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',85.0,10625.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',6,4,2005.0,2005.0,b'Gable',b'CemntBd',b'CmentBd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,1026.0,1026.0,4,1026.0,932.0,0.0,1958.0,0.0,0.0,2.0,1.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',936.0,3,154.0,210.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',85.0,10800.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',7,4,2007.0,2008.0,b'Gable',b'VinylSd',b'VinylSd',b'Stone',100.0,2,2,b'PConc',5,3,1,b'GLQ',3.0,b'Unf',0.0,245.0,1034.0,4,1050.0,1028.0,0.0,2078.0,1.0,0.0,2.0,1.0,3.0,1.0,4,1.0,4,b'Attchd',b'Fin',836.0,3,0.0,102.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',65.0,8125.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',6,5,2007.0,2007.0,b'Gable',b'CemntBd',b'CmentBd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,813.0,813.0,4,822.0,843.0,0.0,1665.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',562.0,3,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',85.0,10625.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',7,4,2007.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',292.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,1660.0,1660.0,4,1660.0,0.0,0.0,1660.0,0.0,0.0,2.0,0.0,3.0,1.0,3,1.0,4,b'Attchd',b'Fin',660.0,3,133.0,120.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Floating_Village_Residential',62.0,7500.0,b'Regular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'One_Story',6,4,2007.0,2008.0,b'Gable',b'CemntBd',b'CmentBd',b'Stone',210.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,316.0,1218.0,4,1218.0,0.0,0.0,1218.0,1.0,0.0,2.0,0.0,2.0,1.0,3,0.0,0,b'Attchd',b'Fin',462.0,3,168.0,168.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'New',b'Partial'
b'Two_Story_1946_and_Newer',b'Floating_Village_Residential',64.0,8791.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Somerset',b'Norm',b'OneFam',b'Two_Story',5,4,2003.0,2003.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Rec',6.0,b'Unf',0.0,361.0,864.0,4,864.0,864.0,0.0,1728.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',673.0,3,216.0,56.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',63.0,7500.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'One_Story',6,4,2004.0,2005.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',120.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,400.0,1080.0,4,1080.0,0.0,0.0,1080.0,1.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',68.0,10110.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,2003.0,2003.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,2,b'GLQ',3.0,b'ALQ',555.0,200.0,835.0,4,835.0,861.0,0.0,1696.0,1.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',542.0,3,143.0,66.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',67.0,12774.0,b'Regular',b'Lvl',b'FR2',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,2003.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',95.0,2,2,b'PConc',4,3,3,b'Unf',7.0,b'Unf',0.0,835.0,835.0,4,835.0,828.0,0.0,1663.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',478.0,3,168.0,68.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',63.0,13072.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'RRAe',b'OneFam',b'One_Story',5,4,2005.0,2006.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',126.0,1,2,b'PConc',4,4,1,b'GLQ',3.0,b'Unf',0.0,1095.0,1175.0,4,1175.0,0.0,0.0,1175.0,1.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'No_Garage',b'No_Garage',0.0,0,0.0,90.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',66.0,13695.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'RRAe',b'OneFam',b'One_Story',4,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',3,3,1,b'GLQ',3.0,b'Unf',0.0,468.0,1114.0,4,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,1.0,3.0,1.0,3,0.0,0,b'Detchd',b'Unf',576.0,3,0.0,102.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',66.0,13695.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'RRAe',b'OneFam',b'One_Story',5,4,2003.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,300.0,1114.0,4,1114.0,0.0,0.0,1114.0,1.0,0.0,1.0,0.0,3.0,1.0,3,0.0,0,b'Detchd',b'Unf',576.0,3,0.0,78.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,8366.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,2004.0,2004.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'Unf',7.0,b'Unf',0.0,798.0,798.0,4,798.0,842.0,0.0,1640.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',520.0,3,138.0,45.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',81.0,9260.0,b'Regular',b'Lvl',b'Corner',b'Sawyer_West',b'Norm',b'OneFam',b'One_Story',6,4,2007.0,2007.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,2,b'Unf',7.0,b'Unf',0.0,1162.0,1162.0,4,1162.0,0.0,0.0,1162.0,0.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',483.0,3,0.0,32.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,8453.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,1995.0,1995.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',38.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,392.0,754.0,4,754.0,855.0,0.0,1609.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',525.0,3,0.0,70.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',50.0,8480.0,b'Slightly_Irregular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,1993.0,1994.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',120.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,284.0,886.0,4,886.0,794.0,0.0,1680.0,0.0,1.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',474.0,3,144.0,96.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',65.0,8125.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'One_Story',5,4,1994.0,1998.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',258.0,1,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,270.0,1408.0,4,1679.0,0.0,0.0,1679.0,1.0,0.0,2.0,0.0,3.0,1.0,3,1.0,2,b'Attchd',b'RFn',575.0,3,224.0,42.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',43.0,14565.0,b'Moderately_Irregular',b'Lvl',b'CulDSac',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,1994.0,1995.0,b'Gable',b'VinylSd',b'VinylSd',b'BrkFace',145.0,2,2,b'PConc',4,3,3,b'GLQ',3.0,b'Unf',0.0,295.0,832.0,4,832.0,825.0,0.0,1657.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',483.0,3,144.0,74.0,0.0,0.0,0.0,0.0,b'No_Fence',2000.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',65.0,8450.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',5,4,2001.0,2001.0,b'Gable',b'VinylSd',b'VinylSd',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,355.0,827.0,4,827.0,850.0,0.0,1677.0,1.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',627.0,3,0.0,68.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',75.0,8285.0,b'Regular',b'Lvl',b'Corner',b'Sawyer_West',b'Norm',b'OneFam',b'Two_Story',6,4,1992.0,1992.0,b'Gable',b'HdBoard',b'HdBoard',b'None',0.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,439.0,836.0,3,844.0,893.0,0.0,1737.0,0.0,1.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'Fin',506.0,3,192.0,85.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
b'One_Story_1946_and_Newer_All_Styles',b'Residential_Low_Density',0.0,7153.0,b'Regular',b'Lvl',b'Inside',b'Sawyer_West',b'Norm',b'OneFam',b'One_Story',5,4,1991.0,1991.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',88.0,1,2,b'CBlock',4,3,1,b'GLQ',3.0,b'Unf',0.0,78.0,1278.0,3,1294.0,0.0,0.0,1294.0,1.0,0.0,2.0,0.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',496.0,3,112.0,51.0,0.0,0.0,0.0,0.0,b'Good_Wood',0.0,2008.0,b'WD ',b'Normal'
b'Two_Story_1946_and_Newer',b'Residential_Low_Density',76.0,9291.0,b'Slightly_Irregular',b'Lvl',b'Corner',b'Sawyer_West',b'RRNe',b'OneFam',b'Two_Story',5,4,1993.0,1993.0,b'Gable',b'HdBoard',b'HdBoard',b'BrkFace',120.0,2,2,b'PConc',4,3,1,b'GLQ',3.0,b'Unf',0.0,406.0,832.0,4,832.0,878.0,0.0,1710.0,0.0,0.0,2.0,1.0,3.0,1.0,3,0.0,0,b'Attchd',b'RFn',506.0,3,144.0,70.0,0.0,0.0,0.0,0.0,b'No_Fence',0.0,2008.0,b'WD ',b'Normal'
